match_id,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
m_2008_F_109,3rd Round,2008-05-31,4.29,44.7,38.6,French Open,2008,193.0
m_2008_F_110,3rd Round,2008-05-31,4.47,42.1,35.8,French Open,2008,143.0
m_2008_F_111,3rd Round,2008-05-31,3.56,39.5,32.0,French Open,2008,96.0
m_2008_F_112,4th Round,2008-01-06,4.16,39.3,43.0,French Open,2008,129.0
m_2008_F_113,4th Round,2008-01-06,4.83,44.7,46.7,French Open,2008,140.0
m_2008_F_114,4th Round,2008-01-06,4.67,35.5,56.0,French Open,2008,168.0
m_2008_F_115,4th Round,2008-01-06,5.43,49.2,38.0,French Open,2008,114.0
m_2008_F_116,4th Round,2008-02-06,4.04,36.3,37.7,French Open,2008,113.0
m_2008_F_117,4th Round,2008-02-06,4.29,40.6,48.7,French Open,2008,146.0
m_2008_F_118,4th Round,2008-02-06,4.38,44.4,42.8,French Open,2008,171.0
m_2008_F_119,4th Round,2008-02-06,4.0,42.8,34.4,French Open,2008,172.0
m_2008_F_120,Quarterfinals,2008-03-06,5.19,42.7,62.3,French Open,2008,187.0
m_2008_F_121,Quarterfinals,2008-03-06,4.95,48.0,34.7,French Open,2008,104.0
m_2008_F_122,Quarterfinals,2008-04-06,3.46,37.0,30.3,French Open,2008,121.0
m_2008_F_123,Quarterfinals,2008-04-06,4.32,43.2,36.8,French Open,2008,147.0
m_2008_F_124,Semifinals,2008-06-06,5.63,51.2,56.3,French Open,2008,169.0
m_2008_F_125,Semifinals,2008-06-06,4.51,38.8,46.3,French Open,2008,185.0
m_2008_F_126,The Final,2008-08-06,4.91,45.0,36.0,French Open,2008,108.0
m_2007_F_0,1st Round,2007-05-27,3.65,36.3,28.0,French Open,2007,84.0
m_2007_F_1,1st Round,2007-05-27,3.77,35.1,36.8,French Open,2007,147.0
m_2007_F_2,1st Round,2007-05-27,4.1,41.1,42.0,French Open,2007,168.0
m_2007_F_3,1st Round,2007-05-28,3.91,40.9,30.0,French Open,2007,90.0
m_2007_F_4,1st Round,2007-05-29,4.04,38.0,31.0,French Open,2007,93.0
m_2007_F_5,1st Round,2007-05-29,3.41,35.2,30.7,French Open,2007,92.0
m_2007_F_6,1st Round,2007-05-29,4.62,41.1,40.0,French Open,2007,120.0
m_2007_F_7,1st Round,2007-05-29,3.94,38.8,42.0,French Open,2007,126.0
m_2007_F_8,1st Round,2007-05-29,3.74,38.0,31.4,French Open,2007,157.0
m_2007_F_9,1st Round,2007-05-29,5.83,50.0,59.8,French Open,2007,239.0
m_2007_F_10,1st Round,2007-05-29,5.06,46.7,48.6,French Open,2007,243.0
m_2007_F_11,1st Round,2007-05-29,,53.3,,French Open,2007,8.0
m_2007_F_12,1st Round,2007-05-29,4.55,48.3,45.5,French Open,2007,91.0
m_2007_F_13,1st Round,2007-05-29,4.31,37.6,56.0,French Open,2007,168.0
m_2007_F_14,1st Round,2007-05-29,4.81,48.9,49.7,French Open,2007,149.0
m_2007_F_15,1st Round,2007-05-29,5.22,43.6,62.7,French Open,2007,188.0
m_2007_F_16,1st Round,2007-05-29,3.75,37.5,35.0,French Open,2007,105.0
m_2007_F_17,1st Round,2007-05-29,4.3,41.4,38.7,French Open,2007,116.0
m_2007_F_18,1st Round,2007-05-29,3.97,34.3,39.7,French Open,2007,119.0
m_2007_F_19,1st Round,2007-05-29,3.62,35.1,35.3,French Open,2007,141.0
m_2007_F_20,1st Round,2007-05-29,5.14,43.1,54.0,French Open,2007,216.0
m_2007_F_21,1st Round,2007-05-29,5.0,43.9,45.0,French Open,2007,180.0
m_2007_F_22,1st Round,2007-05-29,4.39,40.3,38.6,French Open,2007,193.0
m_2007_F_23,1st Round,2007-05-29,4.1,38.9,41.0,French Open,2007,164.0
m_2007_F_24,1st Round,2007-05-29,5.25,42.0,63.0,French Open,2007,63.0
m_2007_F_25,1st Round,2007-05-29,4.04,37.9,33.7,French Open,2007,101.0
m_2007_F_26,1st Round,2007-05-29,4.16,39.7,33.3,French Open,2007,133.0
m_2007_F_27,1st Round,2007-05-29,4.36,40.9,36.3,French Open,2007,109.0
m_2007_F_28,1st Round,2007-05-29,4.54,40.5,42.3,French Open,2007,127.0
m_2007_F_29,1st Round,2007-05-29,4.18,37.5,34.5,French Open,2007,138.0
m_2007_F_30,1st Round,2007-05-29,3.77,36.6,37.7,French Open,2007,113.0
m_2007_F_31,1st Round,2007-05-29,4.17,37.3,41.7,French Open,2007,125.0
m_2007_F_32,1st Round,2007-05-29,4.41,41.3,40.8,French Open,2007,163.0
m_2007_F_33,1st Round,2007-05-29,3.59,37.8,32.3,French Open,2007,97.0
m_2007_F_34,1st Round,2007-05-29,4.37,43.4,39.3,French Open,2007,118.0
m_2007_F_35,1st Round,2007-05-29,4.41,38.5,75.0,French Open,2007,75.0
m_2007_F_36,1st Round,2007-05-29,3.59,35.5,30.5,French Open,2007,122.0
m_2007_F_37,1st Round,2007-05-29,4.29,39.8,40.8,French Open,2007,163.0
m_2007_F_38,1st Round,2007-05-29,4.98,47.0,50.8,French Open,2007,254.0
m_2007_F_39,1st Round,2007-05-29,3.31,32.1,47.0,French Open,2007,235.0
m_2007_F_40,1st Round,2007-05-29,4.16,39.5,34.7,French Open,2007,104.0
m_2007_F_41,1st Round,2007-05-29,4.57,37.5,52.5,French Open,2007,210.0
m_2007_F_42,1st Round,2007-05-29,4.04,35.7,36.3,French Open,2007,109.0
m_2007_F_43,1st Round,2007-05-29,4.28,41.0,39.4,French Open,2007,197.0
m_2007_F_44,1st Round,2007-05-29,4.34,38.3,46.3,French Open,2007,139.0
m_2007_F_45,1st Round,2007-05-29,3.41,33.4,34.8,French Open,2007,174.0
m_2007_F_46,1st Round,2007-05-29,4.0,38.2,39.2,French Open,2007,196.0
m_2007_F_47,1st Round,2007-05-29,3.7,34.5,34.8,French Open,2007,174.0
m_2007_F_48,1st Round,2007-05-29,3.97,32.9,47.7,French Open,2007,143.0
m_2007_F_49,1st Round,2007-05-29,3.55,36.1,34.3,French Open,2007,103.0
m_2007_F_50,1st Round,2007-05-29,4.31,40.5,37.3,French Open,2007,112.0
m_2007_F_51,1st Round,2007-05-29,4.16,39.0,38.5,French Open,2007,154.0
m_2007_F_52,1st Round,2007-05-29,4.26,39.0,38.3,French Open,2007,115.0
m_2007_F_53,1st Round,2007-05-29,4.79,48.2,46.3,French Open,2007,139.0
m_2007_F_54,1st Round,2007-05-29,3.45,35.6,38.0,French Open,2007,152.0
m_2007_F_55,1st Round,2007-05-29,3.97,39.0,30.8,French Open,2007,123.0
m_2007_F_56,1st Round,2007-05-29,3.17,36.8,24.3,French Open,2007,73.0
m_2007_F_57,1st Round,2007-05-30,4.36,37.8,41.0,French Open,2007,205.0
m_2007_F_58,1st Round,2007-05-30,4.06,40.2,43.3,French Open,2007,130.0
m_2007_F_59,1st Round,2007-05-30,4.09,37.5,30.0,French Open,2007,90.0
m_2007_F_60,1st Round,2007-05-30,4.93,40.2,69.0,French Open,2007,138.0
m_2007_F_61,1st Round,2007-05-30,4.23,37.1,43.7,French Open,2007,131.0
m_2007_F_62,1st Round,2007-05-30,3.88,38.6,33.7,French Open,2007,101.0
m_2007_F_63,1st Round,2007-05-30,4.31,39.2,33.6,French Open,2007,168.0
m_2007_F_64,2nd Round,2007-05-30,4.94,45.6,52.7,French Open,2007,158.0
m_2007_F_65,2nd Round,2007-05-30,4.86,43.2,45.3,French Open,2007,136.0
m_2007_F_66,2nd Round,2007-05-30,4.16,39.1,44.3,French Open,2007,133.0
m_2007_F_67,2nd Round,2007-05-30,4.82,44.8,45.0,French Open,2007,135.0
m_2007_F_68,2nd Round,2007-05-30,3.85,34.9,37.0,French Open,2007,185.0
m_2007_F_69,2nd Round,2007-05-30,4.46,44.4,41.7,French Open,2007,125.0
m_2007_F_70,2nd Round,2007-05-30,3.92,41.7,32.7,French Open,2007,98.0
m_2007_F_71,2nd Round,2007-05-30,4.55,41.3,47.0,French Open,2007,141.0
m_2007_F_72,2nd Round,2007-05-30,3.6,38.8,30.0,French Open,2007,90.0
m_2007_F_73,2nd Round,2007-05-30,4.56,40.2,48.7,French Open,2007,146.0
m_2007_F_74,2nd Round,2007-05-30,4.13,41.0,44.0,French Open,2007,132.0
m_2007_F_75,2nd Round,2007-05-30,4.81,46.6,41.7,French Open,2007,125.0
m_2007_F_76,2nd Round,2007-05-30,4.85,41.9,41.3,French Open,2007,165.0
m_2007_F_77,2nd Round,2007-05-30,4.45,39.1,37.4,French Open,2007,187.0
m_2007_F_78,2nd Round,2007-05-30,4.11,31.4,37.0,French Open,2007,111.0
m_2007_F_79,2nd Round,2007-05-31,4.62,45.4,41.6,French Open,2007,208.0
m_2007_F_80,2nd Round,2007-05-31,3.97,38.8,33.8,French Open,2007,135.0
m_2007_F_81,2nd Round,2007-05-31,3.68,36.2,38.0,French Open,2007,114.0
m_2007_F_82,2nd Round,2007-05-31,4.5,39.0,43.2,French Open,2007,216.0
m_2007_F_83,2nd Round,2007-05-31,3.82,32.0,33.6,French Open,2007,168.0
m_2007_F_84,2nd Round,2007-05-31,3.71,39.6,29.7,French Open,2007,89.0
m_2007_F_85,2nd Round,2007-05-31,5.23,44.8,45.3,French Open,2007,136.0
m_2007_F_86,2nd Round,2007-05-31,5.23,48.8,52.3,French Open,2007,209.0
m_2007_F_87,2nd Round,2007-05-31,4.12,40.0,40.4,French Open,2007,202.0
m_2007_F_88,2nd Round,2007-05-31,5.04,42.3,43.7,French Open,2007,131.0
m_2007_F_89,2nd Round,2007-05-31,4.48,41.7,46.3,French Open,2007,139.0
m_2007_F_90,2nd Round,2007-05-31,3.5,34.5,29.8,French Open,2007,119.0
m_2007_F_91,2nd Round,2007-05-31,4.52,43.7,37.7,French Open,2007,113.0
m_2007_F_92,2nd Round,2007-05-31,3.89,35.2,36.3,French Open,2007,109.0
m_2007_F_93,2nd Round,2007-05-31,4.3,42.1,43.0,French Open,2007,129.0
m_2007_F_94,2nd Round,2007-01-06,5.74,44.0,54.5,French Open,2007,218.0
m_2007_F_95,2nd Round,2007-01-06,4.56,42.9,44.5,French Open,2007,178.0
m_2007_F_96,3rd Round,2007-01-06,5.18,44.4,51.8,French Open,2007,207.0
m_2007_F_97,3rd Round,2007-01-06,3.96,37.7,30.3,French Open,2007,91.0
m_2007_F_98,3rd Round,2007-01-06,3.68,36.1,34.3,French Open,2007,103.0
m_2007_F_99,3rd Round,2007-01-06,4.04,39.6,37.7,French Open,2007,113.0
m_2007_F_100,3rd Round,2007-01-06,4.65,39.6,53.5,French Open,2007,214.0
m_2007_F_101,3rd Round,2007-01-06,4.53,42.3,46.2,French Open,2007,231.0
m_2007_F_102,3rd Round,2007-01-06,4.08,40.3,34.0,French Open,2007,102.0
m_2007_F_103,3rd Round,2007-01-06,4.39,46.5,36.3,French Open,2007,145.0
m_2007_F_104,3rd Round,2007-02-06,4.53,41.1,38.5,French Open,2007,154.0
m_2007_F_105,3rd Round,2007-02-06,4.81,43.8,43.3,French Open,2007,130.0
m_2007_F_106,3rd Round,2007-02-06,3.63,38.7,29.0,French Open,2007,58.0
m_2007_F_107,3rd Round,2007-02-06,3.93,38.2,36.7,French Open,2007,110.0
m_2007_F_108,3rd Round,2007-02-06,4.88,44.4,48.8,French Open,2007,244.0
m_2007_F_109,3rd Round,2007-02-06,5.88,41.1,47.0,French Open,2007,141.0
m_2007_F_110,3rd Round,2007-02-06,4.94,44.5,44.5,French Open,2007,178.0
m_2007_F_111,3rd Round,2007-02-06,4.9,40.4,49.0,French Open,2007,196.0
m_2007_F_112,4th Round,2007-03-06,4.0,40.5,36.0,French Open,2007,108.0
m_2007_F_113,4th Round,2007-03-06,4.53,41.4,48.3,French Open,2007,145.0
m_2007_F_114,4th Round,2007-03-06,5.17,51.7,41.3,French Open,2007,124.0
m_2007_F_115,4th Round,2007-03-06,4.86,39.9,51.0,French Open,2007,204.0
m_2007_F_116,4th Round,2007-04-06,5.5,43.2,55.0,French Open,2007,165.0
m_2007_F_117,4th Round,2007-04-06,4.94,42.5,52.7,French Open,2007,158.0
m_2007_F_118,4th Round,2007-04-06,5.04,50.1,47.0,French Open,2007,141.0
m_2007_F_119,4th Round,2007-04-06,4.35,41.1,37.0,French Open,2007,148.0
m_2007_F_120,Quarterfinals,2007-05-06,3.59,38.7,30.5,French Open,2007,122.0
m_2007_F_121,Quarterfinals,2007-05-06,5.63,48.4,60.0,French Open,2007,180.0
m_2007_F_122,Quarterfinals,2007-06-06,4.89,43.3,44.0,French Open,2007,132.0
m_2007_F_123,Quarterfinals,2007-06-06,4.88,45.5,40.7,French Open,2007,122.0
m_2007_F_124,Semifinals,2007-08-06,5.03,39.1,60.3,French Open,2007,181.0
m_2007_F_125,Semifinals,2007-08-06,4.93,49.1,49.3,French Open,2007,148.0
m_2007_F_126,The Final,2007-10-06,5.0,44.7,47.5,French Open,2007,190.0
m_2006_F_0,1st Round,2006-05-28,4.88,39.2,52.0,French Open,2006,156.0
m_2006_F_1,1st Round,2006-05-28,4.13,41.1,40.3,French Open,2006,161.0
m_2006_F_2,1st Round,2006-05-28,4.43,42.2,44.3,French Open,2006,133.0
m_2006_F_3,1st Round,2006-05-28,5.77,43.4,57.7,French Open,2006,173.0
m_2006_F_4,1st Round,2006-05-28,4.65,40.6,40.3,French Open,2006,121.0
m_2006_F_5,1st Round,2006-05-29,4.56,43.2,47.4,French Open,2006,237.0
m_2006_F_6,1st Round,2006-05-29,3.39,35.0,31.7,French Open,2006,95.0
m_2006_F_7,1st Round,2006-05-29,5.16,46.9,49.0,French Open,2006,196.0
m_2006_F_8,1st Round,2006-05-29,4.59,44.3,41.3,French Open,2006,124.0
m_2006_F_9,1st Round,2006-05-29,3.32,33.0,31.0,French Open,2006,93.0
m_2006_F_10,1st Round,2006-05-29,3.69,34.9,35.7,French Open,2006,107.0
m_2006_F_11,1st Round,2006-05-29,4.61,36.1,43.8,French Open,2006,175.0
m_2006_F_12,1st Round,2006-05-29,4.41,39.9,47.0,French Open,2006,141.0
m_2006_F_13,1st Round,2006-05-29,4.27,37.4,41.8,French Open,2006,209.0
m_2006_F_14,1st Round,2006-05-29,4.04,39.4,37.7,French Open,2006,113.0
m_2006_F_15,1st Round,2006-05-29,5.06,42.8,44.3,French Open,2006,177.0
m_2006_F_16,1st Round,2006-05-29,4.18,38.0,41.0,French Open,2006,205.0
m_2006_F_17,1st Round,2006-05-29,3.86,35.9,37.3,French Open,2006,112.0
m_2006_F_18,1st Round,2006-05-29,3.83,37.8,30.7,French Open,2006,92.0
m_2006_F_19,1st Round,2006-05-29,4.73,45.9,52.0,French Open,2006,156.0
m_2006_F_20,1st Round,2006-05-29,4.96,42.8,43.0,French Open,2006,129.0
m_2006_F_21,1st Round,2006-05-29,4.68,43.4,43.7,French Open,2006,131.0
m_2006_F_22,1st Round,2006-05-29,3.91,36.6,43.0,French Open,2006,172.0
m_2006_F_23,1st Round,2006-05-29,4.46,41.6,45.8,French Open,2006,183.0
m_2006_F_24,1st Round,2006-05-29,3.65,36.3,33.6,French Open,2006,168.0
m_2006_F_25,1st Round,2006-05-29,4.98,45.0,53.8,French Open,2006,269.0
m_2006_F_26,1st Round,2006-05-29,5.1,47.5,53.0,French Open,2006,265.0
m_2006_F_27,1st Round,2006-05-29,3.68,37.5,34.3,French Open,2006,103.0
m_2006_F_28,1st Round,2006-05-29,4.74,42.4,42.7,French Open,2006,128.0
m_2006_F_29,1st Round,2006-05-29,5.06,42.5,51.6,French Open,2006,258.0
m_2006_F_30,1st Round,2006-05-29,4.26,38.4,49.0,French Open,2006,98.0
m_2006_F_31,1st Round,2006-05-29,3.57,36.1,33.3,French Open,2006,100.0
m_2006_F_32,1st Round,2006-05-29,3.84,33.7,32.0,French Open,2006,96.0
m_2006_F_33,1st Round,2006-05-29,4.83,39.2,37.0,French Open,2006,111.0
m_2006_F_34,1st Round,2006-05-29,3.97,35.9,42.3,French Open,2006,127.0
m_2006_F_35,1st Round,2006-05-29,4.15,36.5,34.3,French Open,2006,137.0
m_2006_F_36,1st Round,2006-05-30,4.0,38.4,39.0,French Open,2006,156.0
m_2006_F_37,1st Round,2006-05-30,4.54,38.3,44.3,French Open,2006,177.0
m_2006_F_38,1st Round,2006-05-30,3.89,38.7,36.3,French Open,2006,109.0
m_2006_F_39,1st Round,2006-05-30,4.29,40.4,60.0,French Open,2006,60.0
m_2006_F_40,1st Round,2006-05-30,4.4,40.5,36.7,French Open,2006,110.0
m_2006_F_41,1st Round,2006-05-30,4.66,38.5,37.3,French Open,2006,149.0
m_2006_F_42,1st Round,2006-05-30,3.61,36.5,33.7,French Open,2006,101.0
m_2006_F_43,1st Round,2006-05-30,4.26,41.8,38.3,French Open,2006,115.0
m_2006_F_44,1st Round,2006-05-30,4.89,40.1,42.8,French Open,2006,171.0
m_2006_F_45,1st Round,2006-05-30,3.73,38.6,32.8,French Open,2006,164.0
m_2006_F_46,1st Round,2006-05-30,4.08,37.1,49.0,French Open,2006,147.0
m_2006_F_47,1st Round,2006-05-30,4.4,34.4,36.7,French Open,2006,110.0
m_2006_F_48,1st Round,2006-05-30,4.13,35.6,31.7,French Open,2006,95.0
m_2006_F_49,1st Round,2006-05-30,4.39,44.6,50.5,French Open,2006,101.0
m_2006_F_50,1st Round,2006-05-30,5.2,44.3,43.3,French Open,2006,130.0
m_2006_F_51,1st Round,2006-05-30,4.3,38.9,38.7,French Open,2006,116.0
m_2006_F_52,1st Round,2006-05-30,5.05,40.4,44.4,French Open,2006,222.0
m_2006_F_53,1st Round,2006-05-30,3.87,37.9,36.8,French Open,2006,147.0
m_2006_F_54,1st Round,2006-05-30,4.42,42.3,36.5,French Open,2006,146.0
m_2006_F_55,1st Round,2006-05-30,3.64,35.0,30.3,French Open,2006,91.0
m_2006_F_56,1st Round,2006-05-30,4.12,37.0,44.3,French Open,2006,177.0
m_2006_F_57,1st Round,2006-05-30,3.86,36.3,37.8,French Open,2006,189.0
m_2006_F_58,1st Round,2006-05-30,3.88,42.2,32.3,French Open,2006,97.0
m_2006_F_59,1st Round,2006-05-30,4.28,39.9,41.8,French Open,2006,167.0
m_2006_F_60,1st Round,2006-05-30,3.75,33.3,33.8,French Open,2006,135.0
m_2006_F_61,1st Round,2006-05-30,5.38,44.1,60.5,French Open,2006,242.0
m_2006_F_62,1st Round,2006-05-30,4.58,40.0,43.5,French Open,2006,174.0
m_2006_F_63,1st Round,2006-05-30,4.68,42.2,51.5,French Open,2006,206.0
m_2006_F_64,2nd Round,2006-05-31,4.82,41.8,53.0,French Open,2006,159.0
m_2006_F_65,2nd Round,2006-05-31,4.09,38.1,31.3,French Open,2006,94.0
m_2006_F_66,2nd Round,2006-05-31,4.92,41.7,64.0,French Open,2006,64.0
m_2006_F_67,2nd Round,2006-05-31,3.66,33.0,34.8,French Open,2006,139.0
m_2006_F_68,2nd Round,2006-05-31,3.31,33.5,28.7,French Open,2006,86.0
m_2006_F_69,2nd Round,2006-05-31,3.88,40.1,33.7,French Open,2006,101.0
m_2006_F_70,2nd Round,2006-05-31,4.24,40.4,42.4,French Open,2006,212.0
m_2006_F_71,2nd Round,2006-05-31,5.37,46.4,58.0,French Open,2006,290.0
m_2006_F_72,2nd Round,2006-05-31,4.69,51.4,50.0,French Open,2006,150.0
m_2006_F_73,2nd Round,2006-05-31,3.93,37.6,36.2,French Open,2006,181.0
m_2006_F_74,2nd Round,2006-05-31,4.22,38.6,38.0,French Open,2006,114.0
m_2006_F_75,2nd Round,2006-05-31,4.34,39.8,38.0,French Open,2006,152.0
m_2006_F_76,2nd Round,2006-05-31,4.33,38.5,34.7,French Open,2006,104.0
m_2006_F_77,2nd Round,2006-01-06,4.52,41.3,45.2,French Open,2006,226.0
m_2006_F_78,2nd Round,2006-01-06,4.26,41.1,36.6,French Open,2006,183.0
m_2006_F_79,2nd Round,2006-01-06,4.48,41.2,49.3,French Open,2006,197.0
m_2006_F_80,2nd Round,2006-01-06,4.8,42.8,48.0,French Open,2006,144.0
m_2006_F_81,2nd Round,2006-01-06,3.92,38.9,40.8,French Open,2006,204.0
m_2006_F_82,2nd Round,2006-01-06,4.69,42.6,42.3,French Open,2006,169.0
m_2006_F_83,2nd Round,2006-01-06,4.22,38.4,38.0,French Open,2006,114.0
m_2006_F_84,2nd Round,2006-01-06,5.1,43.5,51.0,French Open,2006,153.0
m_2006_F_85,2nd Round,2006-01-06,4.06,40.1,39.8,French Open,2006,199.0
m_2006_F_86,2nd Round,2006-01-06,5.57,39.7,,French Open,2006,39.0
m_2006_F_87,2nd Round,2006-01-06,3.56,38.6,32.0,French Open,2006,128.0
m_2006_F_88,2nd Round,2006-01-06,4.45,36.3,32.7,French Open,2006,98.0
m_2006_F_89,2nd Round,2006-01-06,3.4,33.3,28.3,French Open,2006,85.0
m_2006_F_90,2nd Round,2006-01-06,4.62,38.1,42.8,French Open,2006,171.0
m_2006_F_91,2nd Round,2006-01-06,5.06,47.6,47.6,French Open,2006,238.0
m_2006_F_92,2nd Round,2006-02-06,4.03,34.7,33.3,French Open,2006,133.0
m_2006_F_93,2nd Round,2006-02-06,4.41,38.1,40.8,French Open,2006,163.0
m_2006_F_94,2nd Round,2006-02-06,4.72,42.9,39.3,French Open,2006,118.0
m_2006_F_95,2nd Round,2006-02-06,3.95,35.5,39.5,French Open,2006,158.0
m_2006_F_96,3rd Round,2006-02-06,3.72,38.8,31.0,French Open,2006,93.0
m_2006_F_97,3rd Round,2006-02-06,4.14,45.8,29.0,French Open,2006,29.0
m_2006_F_98,3rd Round,2006-02-06,4.39,41.2,41.0,French Open,2006,123.0
m_2006_F_99,3rd Round,2006-02-06,3.97,39.9,38.8,French Open,2006,155.0
m_2006_F_100,3rd Round,2006-02-06,5.42,47.2,65.0,French Open,2006,195.0
m_2006_F_101,3rd Round,2006-02-06,3.98,40.2,38.2,French Open,2006,191.0
m_2006_F_102,3rd Round,2006-02-06,3.88,32.7,32.3,French Open,2006,97.0
m_2006_F_103,3rd Round,2006-02-06,4.33,41.3,37.2,French Open,2006,186.0
m_2006_F_104,3rd Round,2006-03-06,4.73,43.3,53.3,French Open,2006,213.0
m_2006_F_105,3rd Round,2006-03-06,4.32,44.4,44.7,French Open,2006,134.0
m_2006_F_106,3rd Round,2006-03-06,4.5,38.2,42.0,French Open,2006,126.0
m_2006_F_107,3rd Round,2006-03-06,4.69,41.2,47.8,French Open,2006,239.0
m_2006_F_108,3rd Round,2006-03-06,6.98,59.2,73.3,French Open,2006,293.0
m_2006_F_109,3rd Round,2006-03-06,4.85,42.9,55.0,French Open,2006,165.0
m_2006_F_110,3rd Round,2006-04-06,4.9,46.9,48.0,French Open,2006,240.0
m_2006_F_111,3rd Round,2006-04-06,3.72,34.4,40.2,French Open,2006,201.0
m_2006_F_112,4th Round,2006-04-06,4.59,44.7,42.5,French Open,2006,170.0
m_2006_F_113,4th Round,2006-04-06,4.58,47.2,45.8,French Open,2006,229.0
m_2006_F_114,4th Round,2006-04-06,4.12,37.5,35.7,French Open,2006,107.0
m_2006_F_115,4th Round,2006-04-06,4.33,41.1,43.3,French Open,2006,130.0
m_2006_F_116,4th Round,2006-05-06,4.67,54.2,,French Open,2006,28.0
m_2006_F_117,4th Round,2006-05-06,4.64,45.4,51.0,French Open,2006,153.0
m_2006_F_118,4th Round,2006-05-06,5.2,50.3,45.5,French Open,2006,182.0
m_2006_F_119,4th Round,2006-05-06,5.18,50.5,49.3,French Open,2006,197.0
m_2006_F_120,Quarterfinals,2006-06-06,4.72,40.3,45.7,French Open,2006,137.0
m_2006_F_121,Quarterfinals,2006-06-06,4.61,41.3,41.5,French Open,2006,166.0
m_2006_F_122,Quarterfinals,2006-07-06,5.32,49.0,44.3,French Open,2006,133.0
m_2006_F_123,Quarterfinals,2006-07-06,5.7,54.3,57.0,French Open,2006,114.0
m_2006_F_124,Semifinals,2006-09-06,3.77,40.3,49.0,French Open,2006,98.0
m_2006_F_125,Semifinals,2006-09-06,5.63,51.0,56.3,French Open,2006,169.0
m_2006_F_126,The Final,2006-11-06,5.06,47.5,45.5,French Open,2006,182.0
m_2005_F_0,1st Round,2005-05-23,4.82,39.1,47.2,French Open,2005,236.0
m_2005_F_1,1st Round,2005-05-23,4.91,44.1,52.0,French Open,2005,260.0
m_2005_F_2,1st Round,2005-05-23,5.79,46.7,54.0,French Open,2005,162.0
m_2005_F_3,1st Round,2005-05-23,3.89,36.8,36.0,French Open,2005,144.0
m_2005_F_4,1st Round,2005-05-23,5.41,46.3,48.7,French Open,2005,146.0
m_2005_F_5,1st Round,2005-05-23,4.0,38.4,32.0,French Open,2005,128.0
m_2005_F_6,1st Round,2005-05-23,3.71,31.8,42.0,French Open,2005,126.0
m_2005_F_7,1st Round,2005-05-23,3.87,34.7,29.7,French Open,2005,89.0
m_2005_F_8,1st Round,2005-05-23,4.04,38.0,35.0,French Open,2005,105.0
m_2005_F_9,1st Round,2005-05-23,4.3,37.7,39.6,French Open,2005,198.0
m_2005_F_10,1st Round,2005-05-23,4.03,36.2,41.7,French Open,2005,125.0
m_2005_F_11,1st Round,2005-05-23,3.8,35.4,31.7,French Open,2005,95.0
m_2005_F_12,1st Round,2005-05-23,3.89,34.6,35.0,French Open,2005,105.0
m_2005_F_13,1st Round,2005-05-23,3.5,35.2,30.3,French Open,2005,91.0
m_2005_F_14,1st Round,2005-05-23,4.49,40.3,41.5,French Open,2005,166.0
m_2005_F_15,1st Round,2005-05-23,3.32,38.8,24.3,French Open,2005,73.0
m_2005_F_16,1st Round,2005-05-23,3.61,35.5,39.7,French Open,2005,119.0
m_2005_F_17,1st Round,2005-05-23,4.11,37.4,39.0,French Open,2005,156.0
m_2005_F_18,1st Round,2005-05-23,4.36,37.2,39.3,French Open,2005,157.0
m_2005_F_19,1st Round,2005-05-23,4.33,39.2,39.0,French Open,2005,156.0
m_2005_F_20,1st Round,2005-05-23,3.97,40.9,35.8,French Open,2005,143.0
m_2005_F_21,1st Round,2005-05-23,3.1,31.4,30.0,French Open,2005,90.0
m_2005_F_22,1st Round,2005-05-23,3.92,36.8,32.7,French Open,2005,98.0
m_2005_F_23,1st Round,2005-05-23,3.74,33.2,32.8,French Open,2005,131.0
m_2005_F_24,1st Round,2005-05-23,5.08,44.3,42.3,French Open,2005,127.0
m_2005_F_25,1st Round,2005-05-23,3.53,37.7,30.0,French Open,2005,120.0
m_2005_F_26,1st Round,2005-05-23,4.0,39.8,34.4,French Open,2005,172.0
m_2005_F_27,1st Round,2005-05-23,4.17,38.2,33.3,French Open,2005,100.0
m_2005_F_28,1st Round,2005-05-23,3.58,35.9,29.5,French Open,2005,118.0
m_2005_F_29,1st Round,2005-05-23,4.69,41.2,41.0,French Open,2005,164.0
m_2005_F_30,1st Round,2005-05-23,4.15,36.5,35.3,French Open,2005,141.0
m_2005_F_31,1st Round,2005-05-24,4.37,38.3,38.3,French Open,2005,153.0
m_2005_F_32,1st Round,2005-05-24,4.6,40.6,44.2,French Open,2005,221.0
m_2005_F_33,1st Round,2005-05-24,4.0,39.8,36.0,French Open,2005,108.0
m_2005_F_34,1st Round,2005-05-24,3.72,38.8,31.0,French Open,2005,93.0
m_2005_F_35,1st Round,2005-05-24,4.04,36.5,37.7,French Open,2005,113.0
m_2005_F_36,1st Round,2005-05-24,5.23,44.0,56.3,French Open,2005,225.0
m_2005_F_37,1st Round,2005-05-24,3.04,30.6,27.3,French Open,2005,82.0
m_2005_F_38,1st Round,2005-05-24,4.36,39.3,39.3,French Open,2005,157.0
m_2005_F_39,1st Round,2005-05-24,4.0,38.9,32.0,French Open,2005,96.0
m_2005_F_40,1st Round,2005-05-24,4.22,44.5,45.0,French Open,2005,135.0
m_2005_F_41,1st Round,2005-05-24,4.09,35.0,31.3,French Open,2005,94.0
