match_id,player_id,pts,rank,winner,sets,1,2,3,4,5,avg_odds,max_odds,total_pts,service_pts,return_pts,aces,bp_saved,bp_faced,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per
m_2018_A_80,atp_105023,2535.0,13.0,False,1.0,4.0,6.0,6.0,2.0,,1.33,1.37,132.0,92.0,40.0,19.0,12.0,16.0,13.0,27.0,84.0,5.0,0.5833333333333334
m_2018_A_81,atp_105065,441.0,131.0,False,0.0,4.0,2.0,6.0,,,2.86,3.13,78.0,61.0,17.0,8.0,8.0,11.0,4.0,13.0,64.0,0.0,0.6464646464646465
m_2018_A_82,atp_106045,272.0,190.0,False,2.0,7.0,6.0,3.0,2.0,3.0,8.69,11.0,153.0,100.0,53.0,12.0,10.0,18.0,14.0,39.0,102.0,9.0,0.56353591160221
m_2018_A_83,atp_105041,621.0,86.0,False,1.0,2.0,5.0,6.0,5.0,,1.16,1.19,118.0,70.0,48.0,14.0,9.0,17.0,27.0,21.0,76.0,2.0,0.6031746031746031
m_2018_A_84,atp_104198,720.0,71.0,False,1.0,3.0,6.0,2.0,3.0,,5.38,5.94,102.0,64.0,38.0,8.0,7.0,13.0,13.0,25.0,58.0,5.0,0.5321100917431193
m_2018_A_85,atp_106210,815.0,64.0,False,1.0,3.0,6.0,7.0,3.0,,3.09,3.29,122.0,78.0,44.0,13.0,5.0,11.0,18.0,26.0,86.0,11.0,0.6370370370370371
m_2018_A_86,atp_105539,710.0,72.0,False,1.0,6.0,3.0,4.0,1.0,,3.34,3.65,103.0,63.0,40.0,3.0,9.0,14.0,19.0,21.0,63.0,4.0,0.5943396226415094
m_2018_A_87,atp_111575,1030.0,47.0,False,1.0,4.0,6.0,7.0,4.0,,4.89,5.25,147.0,103.0,44.0,28.0,12.0,15.0,17.0,27.0,102.0,3.0,0.6710526315789473
m_2018_A_88,atp_104792,1265.0,39.0,False,1.0,6.0,3.0,1.0,3.0,,4.34,4.7,103.0,60.0,43.0,5.0,8.0,15.0,21.0,22.0,60.0,15.0,0.5263157894736842
m_2018_A_89,atp_105676,3775.0,7.0,False,1.0,6.0,6.0,1.0,6.0,,1.1,1.13,140.0,75.0,65.0,20.0,10.0,16.0,26.0,39.0,72.0,4.0,0.549618320610687
m_2018_A_90,atp_106421,884.0,53.0,False,0.0,6.0,1.0,1.0,,,2.82,3.0,69.0,51.0,18.0,12.0,6.0,12.0,7.0,11.0,63.0,2.0,0.6494845360824743
m_2018_A_91,atp_132283,243.0,219.0,False,0.0,2.0,2.0,3.0,,,6.46,7.81,74.0,57.0,17.0,9.0,10.0,16.0,6.0,11.0,65.0,3.0,0.5963302752293578
m_2018_A_92,atp_104269,1225.0,40.0,False,2.0,4.0,6.0,6.0,6.0,3.0,1.31,1.35,158.0,104.0,54.0,15.0,4.0,6.0,29.0,25.0,105.0,8.0,0.7046979865771812
m_2018_A_93,atp_105376,827.0,62.0,False,1.0,1.0,3.0,6.0,3.0,,4.77,5.24,93.0,64.0,29.0,9.0,12.0,17.0,15.0,14.0,68.0,5.0,0.6126126126126126
m_2018_A_94,atp_104527,3060.0,8.0,False,0.0,2.0,1.0,4.0,,,1.34,1.41,59.0,46.0,13.0,4.0,8.0,13.0,9.0,4.0,55.0,2.0,0.6626506024096386
m_2018_A_95,atp_105526,870.0,55.0,False,0.0,4.0,4.0,6.0,,,16.84,22.73,90.0,68.0,22.0,7.0,8.0,11.0,9.0,13.0,54.0,5.0,0.5046728971962616
m_2018_A_96,atp_105932,836.0,61.0,False,2.0,6.0,6.0,6.0,0.0,5.0,4.19,4.6,155.0,112.0,43.0,12.0,20.0,27.0,24.0,19.0,122.0,17.0,0.6009852216748769
m_2018_A_97,atp_104180,1490.0,28.0,False,1.0,6.0,6.0,5.0,5.0,,2.31,2.49,136.0,96.0,40.0,40.0,2.0,4.0,24.0,16.0,88.0,5.0,0.6376811594202898
m_2018_A_98,atp_126094,1373.0,32.0,False,1.0,3.0,6.0,4.0,4.0,,2.74,2.99,133.0,79.0,54.0,4.0,13.0,19.0,21.0,33.0,84.0,13.0,0.6176470588235294
m_2018_A_99,atp_103333,615.0,89.0,False,2.0,3.0,6.0,7.0,7.0,7.0,2.42,2.56,172.0,135.0,37.0,52.0,7.0,9.0,15.0,22.0,129.0,6.0,0.7087912087912088
m_2018_A_100,atp_105238,1296.0,37.0,False,1.0,7.0,2.0,3.0,3.0,,1.74,1.79,108.0,67.0,41.0,5.0,4.0,12.0,20.0,21.0,67.0,6.0,0.5447154471544715
m_2018_A_101,atp_104542,2320.0,15.0,False,1.0,6.0,6.0,6.0,6.0,,3.15,3.5,144.0,106.0,38.0,28.0,3.0,4.0,20.0,18.0,97.0,4.0,0.6928571428571428
m_2018_A_102,atp_106000,1391.0,30.0,False,0.0,1.0,3.0,1.0,,,14.15,18.36,59.0,33.0,26.0,5.0,9.0,16.0,17.0,9.0,40.0,6.0,0.5333333333333333
m_2018_A_103,atp_105992,1115.0,45.0,False,0.0,6.0,3.0,6.0,,,5.82,6.55,97.0,72.0,25.0,10.0,2.0,4.0,12.0,13.0,72.0,1.0,0.6486486486486487
m_2018_A_104,atp_109739,587.0,94.0,False,1.0,7.0,3.0,5.0,6.0,,1.65,1.78,125.0,92.0,33.0,8.0,3.0,6.0,20.0,13.0,96.0,2.0,0.7058823529411765
m_2018_A_105,atp_105173,1625.0,27.0,False,0.0,4.0,2.0,5.0,,,3.37,3.72,76.0,47.0,29.0,3.0,6.0,12.0,15.0,14.0,56.0,3.0,0.6086956521739131
m_2018_A_106,atp_103898,855.0,59.0,False,2.0,6.0,2.0,1.0,6.0,3.0,2.78,2.95,126.0,73.0,53.0,10.0,5.0,12.0,27.0,26.0,83.0,6.0,0.6587301587301587
m_2018_A_107,atp_100644,4610.0,4.0,False,2.0,7.0,6.0,6.0,3.0,0.0,1.62,1.7,130.0,88.0,42.0,21.0,6.0,10.0,24.0,18.0,84.0,5.0,0.6176470588235294
m_2018_A_108,atp_106044,590.0,93.0,False,0.0,3.0,3.0,2.0,,,4.99,5.94,65.0,44.0,21.0,4.0,3.0,9.0,11.0,10.0,52.0,3.0,0.5977011494252874
m_2018_A_109,atp_105223,2725.0,10.0,False,0.0,3.0,3.0,2.0,,,1.56,1.7,75.0,40.0,35.0,7.0,11.0,18.0,13.0,22.0,52.0,3.0,0.6046511627906976
m_2018_A_110,atp_105077,1845.0,22.0,False,0.0,2.0,3.0,3.0,,,7.64,9.61,81.0,54.0,27.0,3.0,7.0,12.0,11.0,16.0,57.0,3.0,0.59375
m_2018_A_111,atp_104755,1375.0,31.0,False,0.0,2.0,5.0,4.0,,,8.94,11.5,84.0,53.0,31.0,3.0,3.0,8.0,12.0,19.0,61.0,3.0,0.6777777777777778
m_2018_A_112,atp_105807,2615.0,11.0,False,1.0,7.0,3.0,6.0,6.0,,4.31,4.85,133.0,92.0,41.0,9.0,8.0,14.0,16.0,25.0,107.0,3.0,0.7039473684210527
m_2018_A_113,atp_106043,1675.0,26.0,False,1.0,3.0,7.0,3.0,3.0,,10.69,14.25,138.0,83.0,55.0,12.0,11.0,18.0,37.0,18.0,79.0,3.0,0.5374149659863946
m_2018_A_114,atp_104312,686.0,76.0,False,1.0,7.0,5.0,2.0,3.0,,3.08,3.35,116.0,80.0,36.0,12.0,10.0,15.0,16.0,20.0,80.0,2.0,0.6349206349206349
m_2018_A_115,atp_106401,2260.0,17.0,False,1.0,6.0,6.0,6.0,6.0,,1.62,1.67,156.0,107.0,49.0,36.0,7.0,9.0,21.0,28.0,101.0,7.0,0.6516129032258065
m_2018_A_116,atp_104926,1715.0,25.0,False,0.0,1.0,4.0,4.0,,,3.51,4.03,73.0,43.0,30.0,3.0,5.0,11.0,10.0,20.0,47.0,4.0,0.5662650602409639
m_2018_A_117,atp_105916,674.0,80.0,False,0.0,4.0,6.0,2.0,,,16.41,24.0,81.0,65.0,16.0,5.0,7.0,10.0,8.0,8.0,57.0,6.0,0.5277777777777778
m_2018_A_118,atp_106233,4060.0,5.0,False,2.0,2.0,6.0,6.0,7.0,3.0,1.11,1.13,168.0,109.0,59.0,20.0,4.0,8.0,37.0,22.0,104.0,4.0,0.6459627329192547
m_2018_A_119,atp_104925,2335.0,14.0,False,0.0,6.0,5.0,6.0,,,1.25,1.29,128.0,72.0,56.0,2.0,4.0,10.0,32.0,24.0,81.0,9.0,0.6230769230769231
m_2018_A_120,atp_105777,4990.0,3.0,False,1.0,4.0,6.0,3.0,4.0,,1.29,1.35,118.0,73.0,45.0,7.0,10.0,15.0,20.0,25.0,73.0,7.0,0.6293103448275862
m_2018_A_121,atp_104745,10600.0,1.0,False,2.0,6.0,3.0,7.0,2.0,0.0,1.25,1.3,145.0,96.0,49.0,3.0,14.0,19.0,21.0,28.0,123.0,2.0,0.75
m_2018_A_122,atp_105815,583.0,97.0,False,0.0,4.0,6.0,3.0,,,3.87,4.2,96.0,62.0,34.0,12.0,9.0,13.0,24.0,10.0,57.0,5.0,0.5480769230769231
m_2018_A_123,atp_104607,2050.0,20.0,False,0.0,6.0,3.0,4.0,,,5.22,6.0,85.0,58.0,27.0,4.0,4.0,8.0,10.0,17.0,53.0,1.0,0.5638297872340425
m_2018_A_124,atp_106378,992.0,49.0,False,0.0,2.0,6.0,2.0,,,3.52,3.9,82.0,60.0,22.0,7.0,4.0,8.0,5.0,17.0,68.0,3.0,0.6732673267326733
m_2018_A_125,atp_111202,857.0,58.0,False,0.0,1.0,2.0,,,,5.55,6.5,33.0,26.0,7.0,1.0,7.0,11.0,1.0,6.0,30.0,3.0,0.5660377358490566
m_2018_A_126,atp_105227,3805.0,6.0,False,2.0,2.0,7.0,3.0,6.0,1.0,4.37,4.75,128.0,88.0,40.0,16.0,7.0,13.0,17.0,23.0,88.0,5.0,0.624113475177305
m_2017_A_0,atp_105589,648.0,87.0,False,2.0,7.0,3.0,6.0,6.0,1.0,1.54,1.6,158.0,90.0,68.0,4.0,13.0,20.0,31.0,37.0,105.0,6.0,0.6687898089171974
m_2017_A_1,atp_104597,1040.0,42.0,False,0.0,0.0,,,,,1.97,2.06,12.0,5.0,7.0,1.0,0.0,2.0,3.0,4.0,6.0,1.0,0.4
m_2017_A_2,atp_106000,694.0,78.0,False,2.0,4.0,4.0,6.0,6.0,3.0,4.25,4.93,129.0,88.0,41.0,1.0,10.0,15.0,22.0,19.0,80.0,8.0,0.5594405594405595
m_2017_A_3,atp_105379,547.0,109.0,False,1.0,6.0,5.0,6.0,3.0,,1.16,1.2,142.0,82.0,60.0,10.0,5.0,10.0,36.0,24.0,73.0,8.0,0.5407407407407407
m_2017_A_4,atp_103917,1085.0,41.0,False,0.0,3.0,4.0,2.0,,,2.15,2.25,74.0,49.0,25.0,1.0,8.0,14.0,11.0,14.0,56.0,5.0,0.5894736842105263
m_2017_A_5,atp_105723,1015.0,45.0,False,2.0,7.0,1.0,4.0,7.0,2.0,7.23,8.5,136.0,79.0,57.0,5.0,3.0,12.0,31.0,26.0,78.0,4.0,0.5492957746478874
m_2017_A_6,atp_104198,700.0,74.0,False,0.0,3.0,6.0,4.0,,,3.51,3.81,92.0,56.0,36.0,3.0,5.0,11.0,19.0,17.0,53.0,4.0,0.5353535353535354
m_2017_A_7,atp_111460,379.0,155.0,False,1.0,7.0,6.0,3.0,4.0,,3.1,3.25,137.0,99.0,38.0,24.0,11.0,16.0,9.0,29.0,89.0,9.0,0.5894039735099338
m_2017_A_8,atp_104563,373.0,157.0,False,0.0,1.0,,,,,11.34,14.65,17.0,12.0,5.0,1.0,1.0,3.0,2.0,3.0,16.0,2.0,0.6153846153846154
m_2017_A_9,atp_105064,771.0,62.0,False,0.0,2.0,1.0,4.0,,,2.97,3.23,59.0,45.0,14.0,10.0,7.0,12.0,5.0,9.0,53.0,3.0,0.6385542168674698
m_2017_A_10,atp_104229,786.0,60.0,False,1.0,6.0,3.0,6.0,3.0,,1.38,1.42,122.0,72.0,50.0,16.0,3.0,7.0,17.0,33.0,65.0,7.0,0.5555555555555556
m_2017_A_11,atp_104505,642.0,88.0,False,1.0,3.0,4.0,7.0,1.0,,6.71,8.67,100.0,76.0,24.0,19.0,6.0,10.0,12.0,12.0,74.0,4.0,0.6607142857142857
m_2017_A_12,atp_105668,186.0,273.0,False,2.0,6.0,6.0,2.0,2.0,3.0,6.78,7.65,122.0,89.0,33.0,18.0,6.0,12.0,11.0,22.0,99.0,7.0,0.6827586206896552
m_2017_A_13,atp_104424,431.0,139.0,False,0.0,3.0,4.0,3.0,,,2.37,2.56,76.0,52.0,24.0,5.0,8.0,14.0,5.0,19.0,53.0,2.0,0.5353535353535354
m_2017_A_14,atp_105011,624.0,95.0,False,0.0,5.0,6.0,2.0,,,22.91,60.08,96.0,54.0,42.0,6.0,2.0,8.0,9.0,33.0,53.0,6.0,0.5353535353535354
m_2017_A_15,atp_103565,854.0,55.0,False,0.0,3.0,3.0,3.0,,,1.79,1.99,89.0,52.0,37.0,3.0,7.0,13.0,15.0,22.0,54.0,5.0,0.54
m_2017_A_16,atp_104655,1780.0,22.0,False,0.0,3.0,3.0,0.0,,,1.77,1.93,58.0,38.0,20.0,7.0,2.0,9.0,12.0,8.0,44.0,6.0,0.55
m_2017_A_17,atp_105077,1435.0,26.0,False,2.0,6.0,5.0,6.0,4.0,3.0,1.67,1.75,141.0,95.0,46.0,21.0,7.0,11.0,22.0,24.0,86.0,11.0,0.5695364238410596
m_2017_A_18,atp_105173,781.0,61.0,False,1.0,4.0,6.0,6.0,3.0,,2.12,2.25,129.0,94.0,35.0,8.0,7.0,10.0,10.0,25.0,91.0,1.0,0.6408450704225352
m_2017_A_19,atp_105902,557.0,107.0,False,1.0,4.0,6.0,7.0,4.0,,1.67,1.85,138.0,91.0,47.0,8.0,3.0,7.0,17.0,30.0,71.0,7.0,0.5
m_2017_A_20,atp_103908,700.0,75.0,False,1.0,4.0,6.0,7.0,5.0,,3.13,3.35,147.0,101.0,46.0,16.0,7.0,10.0,19.0,27.0,85.0,8.0,0.5743243243243243
m_2017_A_21,atp_106216,519.0,113.0,False,2.0,7.0,5.0,6.0,2.0,2.0,1.6,1.67,158.0,99.0,59.0,9.0,6.0,14.0,24.0,35.0,112.0,8.0,0.6436781609195402
m_2017_A_22,atp_106298,2131.0,16.0,False,1.0,0.0,6.0,3.0,4.0,,1.25,1.29,87.0,54.0,33.0,6.0,4.0,11.0,7.0,26.0,55.0,7.0,0.5789473684210527
m_2017_A_23,atp_104719,1123.0,38.0,False,1.0,7.0,3.0,2.0,0.0,,1.8,1.89,100.0,54.0,46.0,4.0,8.0,18.0,30.0,16.0,69.0,2.0,0.6160714285714286
m_2017_A_24,atp_105487,739.0,65.0,False,0.0,6.0,3.0,1.0,,,3.61,4.0,75.0,52.0,23.0,11.0,6.0,10.0,9.0,14.0,50.0,4.0,0.5319148936170213
m_2017_A_25,atp_106329,664.0,83.0,False,1.0,1.0,3.0,7.0,2.0,,14.21,17.0,89.0,63.0,26.0,4.0,7.0,14.0,6.0,20.0,60.0,8.0,0.5405405405405406
m_2017_A_26,atp_105732,705.0,73.0,False,0.0,4.0,6.0,3.0,,,4.43,5.0,99.0,65.0,34.0,14.0,9.0,12.0,13.0,21.0,68.0,4.0,0.6538461538461539
m_2017_A_27,atp_105643,1030.0,44.0,False,0.0,3.0,4.0,4.0,,,3.8,4.0,68.0,52.0,16.0,2.0,3.0,6.0,3.0,13.0,49.0,5.0,0.5764705882352941
m_2017_A_28,atp_105671,698.0,77.0,False,0.0,1.0,2.0,2.0,,,8.06,9.9,46.0,33.0,13.0,4.0,5.0,11.0,7.0,6.0,34.0,3.0,0.5074626865671642
m_2017_A_29,atp_105373,1230.0,34.0,False,2.0,6.0,4.0,5.0,6.0,4.0,10.2,12.0,156.0,101.0,55.0,7.0,10.0,16.0,24.0,31.0,120.0,2.0,0.7643312101910829
m_2017_A_30,atp_105032,355.0,162.0,False,1.0,6.0,3.0,2.0,2.0,,2.35,2.52,93.0,68.0,25.0,19.0,5.0,10.0,10.0,15.0,63.0,8.0,0.5478260869565217
m_2017_A_31,atp_103781,164.0,300.0,False,1.0,5.0,6.0,2.0,2.0,,11.25,14.27,94.0,62.0,32.0,4.0,2.0,9.0,15.0,17.0,83.0,1.0,0.7477477477477478
m_2017_A_33,atp_111577,596.0,101.0,False,2.0,6.0,6.0,1.0,4.0,4.0,1.23,1.27,131.0,81.0,50.0,9.0,8.0,13.0,23.0,27.0,78.0,5.0,0.5909090909090909
m_2017_A_34,atp_105341,427.0,141.0,False,0.0,4.0,6.0,4.0,,,2.57,2.8,109.0,62.0,47.0,1.0,7.0,13.0,19.0,28.0,65.0,5.0,0.5701754385964912
m_2017_A_35,atp_111581,297.0,190.0,False,0.0,1.0,3.0,3.0,,,4.87,5.41,65.0,38.0,27.0,4.0,2.0,8.0,14.0,13.0,51.0,4.0,0.6623376623376623
m_2017_A_36,atp_104898,808.0,57.0,False,2.0,2.0,6.0,7.0,3.0,2.0,6.41,7.38,135.0,84.0,51.0,13.0,7.0,14.0,23.0,28.0,81.0,11.0,0.5785714285714286
m_2017_A_37,atp_105430,614.0,96.0,False,1.0,4.0,6.0,7.0,6.0,,1.88,2.01,152.0,99.0,53.0,7.0,5.0,9.0,22.0,31.0,110.0,2.0,0.7142857142857143
m_2017_A_38,atp_106109,46.0,632.0,False,1.0,4.0,6.0,2.0,4.0,,2.48,2.6,113.0,70.0,43.0,19.0,5.0,10.0,21.0,22.0,72.0,5.0,0.6101694915254238
m_2017_A_39,atp_104460,738.0,66.0,False,0.0,3.0,4.0,2.0,,,10.88,17.76,74.0,54.0,20.0,3.0,6.0,10.0,9.0,11.0,55.0,7.0,0.5913978494623656
m_2017_A_40,atp_124187,267.0,208.0,False,2.0,4.0,6.0,2.0,6.0,4.0,5.48,6.33,137.0,92.0,45.0,21.0,2.0,6.0,18.0,27.0,85.0,7.0,0.5902777777777778
m_2017_A_41,atp_105062,602.0,98.0,False,1.0,1.0,7.0,3.0,2.0,,2.45,2.65,101.0,66.0,35.0,9.0,8.0,14.0,12.0,23.0,65.0,3.0,0.5855855855855856
m_2017_A_42,atp_105166,454.0,132.0,False,2.0,0.0,6.0,6.0,2.0,0.0,4.24,4.65,96.0,63.0,33.0,10.0,13.0,20.0,10.0,23.0,73.0,5.0,0.5934959349593496
m_2017_A_43,atp_104252,903.0,49.0,False,0.0,3.0,4.0,4.0,,,11.02,15.95,79.0,63.0,16.0,7.0,9.0,12.0,12.0,4.0,66.0,1.0,0.6470588235294118
m_2017_A_44,atp_105053,631.0,91.0,False,0.0,2.0,5.0,3.0,,,3.49,3.75,68.0,49.0,19.0,6.0,5.0,10.0,4.0,15.0,48.0,4.0,0.5647058823529412
m_2017_A_45,atp_104022,707.0,70.0,False,0.0,3.0,0.0,,,,2.31,2.4,35.0,25.0,10.0,1.0,7.0,10.0,2.0,8.0,31.0,2.0,0.6326530612244898
m_2017_A_46,atp_105526,796.0,58.0,False,1.0,6.0,4.0,4.0,3.0,,3.51,3.83,135.0,85.0,50.0,13.0,14.0,19.0,10.0,40.0,74.0,10.0,0.5285714285714286
m_2017_A_47,atp_126203,628.0,93.0,False,0.0,6.0,6.0,3.0,,,3.14,3.4,99.0,71.0,28.0,12.0,0.0,1.0,12.0,16.0,70.0,4.0,0.6796116504854369
m_2017_A_48,atp_106361,649.0,86.0,False,1.0,4.0,6.0,2.0,3.0,,1.43,1.51,100.0,63.0,37.0,13.0,3.0,9.0,16.0,21.0,66.0,3.0,0.616822429906542
m_2017_A_49,atp_105550,685.0,81.0,False,0.0,3.0,1.0,1.0,,,7.88,10.0,42.0,31.0,11.0,5.0,6.0,12.0,1.0,10.0,40.0,5.0,0.5970149253731343
m_2017_A_50,atp_106425,173.0,287.0,False,0.0,4.0,4.0,2.0,,,14.26,18.6,70.0,46.0,24.0,7.0,3.0,8.0,15.0,9.0,49.0,3.0,0.6282051282051282
m_2017_A_51,atp_106432,795.0,59.0,False,1.0,3.0,4.0,6.0,6.0,,1.94,2.02,127.0,82.0,45.0,13.0,7.0,11.0,17.0,28.0,80.0,7.0,0.5970149253731343
m_2017_A_52,atp_105311,1135.0,37.0,False,2.0,7.0,6.0,3.0,2.0,1.0,1.52,1.6,129.0,80.0,49.0,4.0,5.0,13.0,26.0,23.0,73.0,5.0,0.553030303030303
m_2017_A_53,atp_104098,105.0,405.0,False,0.0,2.0,6.0,3.0,,,5.78,7.15,79.0,52.0,27.0,5.0,5.0,8.0,13.0,14.0,58.0,5.0,0.6666666666666666
m_2017_A_54,atp_104547,725.0,68.0,False,2.0,7.0,6.0,5.0,2.0,20.0,3.54,3.89,216.0,174.0,42.0,33.0,5.0,9.0,13.0,29.0,152.0,9.0,0.6413502109704642
m_2017_A_55,atp_106421,751.0,63.0,False,1.0,5.0,6.0,6.0,1.0,,1.44,1.51,125.0,90.0,35.0,12.0,7.0,11.0,16.0,19.0,79.0,9.0,0.5851851851851851
m_2017_A_56,atp_105952,693.0,79.0,False,0.0,2.0,3.0,2.0,,,4.36,4.77,61.0,40.0,21.0,6.0,9.0,16.0,12.0,9.0,38.0,7.0,0.475
m_2017_A_57,atp_117357,172.0,290.0,False,0.0,3.0,0.0,2.0,,,5.14,5.5,52.0,34.0,18.0,1.0,6.0,12.0,6.0,12.0,41.0,5.0,0.6029411764705882
m_2017_A_58,atp_103163,,,False,0.0,6.0,4.0,,,,4.16,4.5,72.0,49.0,23.0,4.0,3.0,5.0,8.0,15.0,45.0,5.0,0.5357142857142857
m_2017_A_59,atp_106210,873.0,53.0,False,0.0,2.0,3.0,2.0,,,3.58,4.15,57.0,39.0,18.0,2.0,6.0,12.0,7.0,11.0,47.0,8.0,0.6266666666666667
m_2017_A_60,atp_103852,1410.0,29.0,False,0.0,5.0,3.0,5.0,,,1.68,1.8,92.0,72.0,20.0,13.0,22.0,28.0,5.0,15.0,71.0,8.0,0.5338345864661654
m_2017_A_61,atp_106331,228.0,231.0,False,0.0,6.0,3.0,3.0,,,14.01,22.73,81.0,67.0,14.0,6.0,10.0,13.0,1.0,13.0,64.0,1.0,0.5818181818181818
m_2017_A_62,atp_104269,1105.0,40.0,False,0.0,1.0,6.0,2.0,,,9.53,12.02,85.0,53.0,32.0,5.0,10.0,16.0,14.0,18.0,55.0,5.0,0.5188679245283019
m_2017_A_63,atp_104471,336.0,170.0,False,1.0,1.0,4.0,6.0,5.0,,1.77,1.85,106.0,67.0,39.0,7.0,3.0,9.0,17.0,22.0,65.0,11.0,0.5752212389380531
m_2017_A_64,atp_104871,705.0,72.0,False,0.0,3.0,4.0,3.0,,,7.67,9.94,80.0,48.0,32.0,5.0,11.0,18.0,20.0,12.0,54.0,5.0,0.574468085106383
m_2017_A_65,atp_122330,268.0,207.0,False,0.0,2.0,3.0,5.0,,,2.73,3.01,72.0,44.0,28.0,15.0,4.0,12.0,14.0,14.0,50.0,4.0,0.5434782608695652
m_2017_A_66,atp_105583,627.0,94.0,False,0.0,2.0,2.0,3.0,,,10.57,14.32,67.0,43.0,24.0,1.0,9.0,15.0,7.0,17.0,57.0,0.0,0.6705882352941176
m_2017_A_67,atp_104534,731.0,67.0,False,1.0,6.0,3.0,2.0,4.0,,1.43,1.5,103.0,58.0,45.0,5.0,5.0,11.0,21.0,24.0,68.0,5.0,0.6938775510204082
m_2017_A_68,atp_104545,1850.0,19.0,False,2.0,7.0,7.0,4.0,6.0,7.0,1.42,1.5,204.0,142.0,62.0,33.0,13.0,16.0,21.0,41.0,143.0,4.0,0.7044334975369458
m_2017_A_69,atp_105992,664.0,82.0,False,0.0,3.0,6.0,2.0,,,4.98,5.46,84.0,68.0,16.0,6.0,10.0,15.0,5.0,11.0,68.0,11.0,0.5271317829457365
m_2017_A_70,atp_105449,1390.0,30.0,False,0.0,3.0,4.0,4.0,,,3.84,4.35,80.0,58.0,22.0,6.0,8.0,11.0,7.0,15.0,66.0,0.0,0.7096774193548387
m_2017_A_71,atp_103893,1033.0,43.0,False,2.0,3.0,6.0,6.0,6.0,3.0,4.17,4.77,155.0,100.0,55.0,8.0,8.0,11.0,19.0,36.0,98.0,8.0,0.6125
m_2017_A_72,atp_111511,274.0,200.0,False,0.0,5.0,3.0,6.0,,,14.09,22.0,96.0,64.0,32.0,2.0,5.0,8.0,12.0,20.0,57.0,3.0,0.5588235294117647
m_2017_A_73,atp_106043,867.0,54.0,False,1.0,3.0,3.0,6.0,4.0,,1.63,1.71,111.0,70.0,41.0,5.0,5.0,10.0,23.0,18.0,67.0,5.0,0.5677966101694916
m_2017_A_74,atp_200282,164.0,301.0,False,0.0,6.0,0.0,1.0,,,3.58,3.89,77.0,52.0,25.0,1.0,8.0,13.0,3.0,22.0,68.0,4.0,0.68
m_2017_A_75,atp_106401,2460.0,13.0,False,2.0,6.0,7.0,4.0,2.0,8.0,1.09,1.12,158.0,115.0,43.0,28.0,7.0,12.0,20.0,23.0,118.0,8.0,0.6900584795321637
m_2017_A_76,atp_105227,3605.0,7.0,False,1.0,6.0,5.0,3.0,3.0,,1.17,1.22,123.0,68.0,55.0,14.0,8.0,14.0,26.0,29.0,63.0,4.0,0.5727272727272728
m_2017_A_77,atp_111575,875.0,52.0,False,0.0,3.0,4.0,4.0,,,3.33,3.74,99.0,63.0,36.0,10.0,11.0,15.0,12.0,24.0,58.0,6.0,0.5225225225225225
m_2017_A_78,atp_103607,586.0,103.0,False,1.0,5.0,6.0,6.0,6.0,,8.69,10.5,144.0,108.0,36.0,13.0,6.0,8.0,19.0,17.0,104.0,7.0,0.6341463414634146
m_2017_A_79,atp_126094,383.0,152.0,False,0.0,3.0,0.0,2.0,,,19.84,39.75,51.0,33.0,18.0,2.0,1.0,7.0,10.0,8.0,27.0,3.0,0.4153846153846154
m_2017_A_80,atp_104122,632.0,90.0,False,0.0,1.0,1.0,1.0,,,13.18,18.5,52.0,31.0,21.0,2.0,6.0,13.0,10.0,11.0,38.0,1.0,0.5277777777777778
m_2017_A_81,atp_106378,989.0,46.0,False,0.0,2.0,4.0,2.0,,,1.72,1.8,72.0,45.0,27.0,6.0,3.0,8.0,12.0,15.0,42.0,6.0,0.5316455696202531
m_2017_A_82,atp_105385,651.0,85.0,False,0.0,5.0,3.0,0.0,,,2.92,3.1,66.0,45.0,21.0,5.0,5.0,12.0,10.0,11.0,62.0,2.0,0.6666666666666666
m_2017_A_83,atp_104297,92.0,439.0,False,0.0,4.0,1.0,1.0,,,9.02,11.25,58.0,42.0,16.0,1.0,5.0,11.0,6.0,10.0,50.0,3.0,0.6172839506172839
m_2017_A_84,atp_106415,602.0,99.0,False,0.0,2.0,3.0,3.0,,,9.52,12.02,84.0,54.0,30.0,2.0,12.0,21.0,22.0,8.0,71.0,3.0,0.6016949152542372
m_2017_A_85,atp_111202,583.0,105.0,False,1.0,6.0,4.0,4.0,4.0,,6.03,6.9,107.0,64.0,43.0,7.0,5.0,10.0,24.0,19.0,71.0,4.0,0.6826923076923077
m_2017_A_86,atp_124014,455.0,131.0,False,1.0,6.0,4.0,4.0,2.0,,4.01,4.5,128.0,75.0,53.0,7.0,10.0,14.0,26.0,27.0,68.0,3.0,0.5619834710743802
m_2017_A_87,atp_104925,11780.0,2.0,False,2.0,6.0,7.0,6.0,6.0,4.0,1.01,1.01,193.0,120.0,73.0,14.0,10.0,14.0,40.0,33.0,107.0,9.0,0.5783783783783784
m_2017_A_88,atp_104180,1415.0,28.0,False,0.0,3.0,4.0,6.0,,,4.23,4.65,86.0,62.0,24.0,7.0,5.0,7.0,10.0,14.0,65.0,1.0,0.6989247311827957
m_2017_A_89,atp_103285,595.0,102.0,False,0.0,4.0,0.0,3.0,,,4.18,4.85,64.0,39.0,25.0,3.0,6.0,13.0,12.0,13.0,46.0,9.0,0.5822784810126582
